iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NPL,Asia,Nepal,2020-01-25,1.0,1.0,,,,,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-26,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-27,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-28,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,,,3.0,0.0,,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-29,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,,1.0,4.0,0.0,0.0,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-30,1.0,0.0,0.143,,,,0.034,0.0,0.005,,,,,,,,,,,,,1.0,5.0,0.0,0.0,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-01-31,1.0,0.0,0.143,,,,0.034,0.0,0.005,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-01,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-02,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-03,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,13.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-04,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,14.0,0.0,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-05,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-06,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,18.0,0.001,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-07,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-08,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-09,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-10,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-11,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-12,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,20.0,0.001,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-13,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,4.0,24.0,0.001,0.0,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-14,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-15,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-16,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,34.0,0.001,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-17,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-18,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,35.0,0.001,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-19,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,175.0,210.0,0.007,0.006,27.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-20,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,2.0,212.0,0.007,0.0,27.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-21,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,27.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-22,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,26.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-23,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,216.0,0.007,,26.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-24,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,1.0,217.0,0.007,0.0,26.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-25,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,4.0,221.0,0.007,0.0,27.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-26,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,1.0,222.0,0.007,0.0,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-27,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-28,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,224.0,0.008,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-02-29,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,16.67,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-01,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,243.0,0.008,,4.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-02,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,182.0,425.0,0.014,0.006,30.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-03,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,8.0,433.0,0.015,0.0,30.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-04,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,30.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-05,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,30.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-06,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,437.0,0.015,,30.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-07,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,29.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-08,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,28.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-09,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-10,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,445.0,0.015,,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-11,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,2.0,447.0,0.015,0.0,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-12,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,3.0,450.0,0.015,0.0,2.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-13,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,6.0,456.0,0.015,0.0,3.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-14,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-15,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,467.0,0.016,,4.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-16,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,11.0,478.0,0.016,0.0,5.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-17,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,18.0,496.0,0.017,0.001,7.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,22.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-18,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,16.0,512.0,0.017,0.001,9.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,36.11,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-19,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,17.0,529.0,0.018,0.001,11.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,47.22,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-20,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,17.0,546.0,0.018,0.001,13.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,58.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-21,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,,,,14.0,0.0,0.0,,tests performed,,,,,,,,,,,,,,58.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-22,1.0,0.0,0.0,,,,0.034,0.0,0.0,,,,,,,,,,,,,,572.0,0.019,,15.0,0.001,0.0,,tests performed,,,,,,,,,,,,,,78.7,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-23,2.0,1.0,0.143,,,,0.067,0.034,0.005,,,,,,,,,,,,,37.0,609.0,0.021,0.001,19.0,0.001,0.0075,132.9,tests performed,,,,,,,,,,,,,,83.33,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-24,2.0,0.0,0.143,,,,0.067,0.0,0.005,,,,,,,,,,,,,1.0,610.0,0.021,0.0,16.0,0.001,0.0089,111.9,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-25,3.0,1.0,0.286,,,,0.101,0.034,0.01,,,,,,,,,,,,,77.0,687.0,0.023,0.003,25.0,0.001,0.0114,87.4,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-26,3.0,0.0,0.286,,,,0.101,0.0,0.01,,,,,,,,,,,,,71.0,758.0,0.026,0.002,33.0,0.001,0.0087,115.4,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-27,4.0,1.0,0.429,,,,0.135,0.034,0.014,,,,,,,,,,,,,44.0,802.0,0.027,0.001,37.0,0.001,0.0116,86.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-28,5.0,1.0,0.571,,,,0.168,0.034,0.019,,,,,,,,,,,,,73.0,875.0,0.029,0.002,45.0,0.002,0.0127,78.8,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-29,5.0,0.0,0.571,,,,0.168,0.0,0.019,,,,,,,,,,,,,42.0,917.0,0.031,0.001,49.0,0.002,0.0117,85.8,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-30,5.0,0.0,0.429,,,,0.168,0.0,0.014,,,,,,,,,,,,,76.0,993.0,0.033,0.003,55.0,0.002,0.0078,128.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-03-31,5.0,0.0,0.429,,,,0.168,0.0,0.014,,,,,,,,,,,,,67.0,1060.0,0.036,0.002,64.0,0.002,0.0067,149.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-01,5.0,0.0,0.286,,,,0.168,0.0,0.01,,,,,,,,,,,,,85.0,1145.0,0.039,0.003,65.0,0.002,0.0044,227.3,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-02,6.0,1.0,0.429,,,,0.202,0.034,0.014,,,,,,,,,,,,,40.0,1185.0,0.04,0.001,61.0,0.002,0.007,142.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-03,6.0,0.0,0.286,,,,0.202,0.0,0.01,,,,,,,,,,,,,123.0,1308.0,0.044,0.004,72.0,0.002,0.004,251.7,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-04,9.0,3.0,0.571,,,,0.303,0.101,0.019,,,,,,,,,,,,,213.0,1521.0,0.051,0.007,92.0,0.003,0.0062,161.1,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-05,9.0,0.0,0.571,,,,0.303,0.0,0.019,,,,,,,,,,,,,121.0,1642.0,0.055,0.004,104.0,0.004,0.0055,182.1,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-06,9.0,0.0,0.571,,,,0.303,0.0,0.019,,,,,,,,,,,,,248.0,1890.0,0.064,0.008,128.0,0.004,0.0045,224.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-07,9.0,0.0,0.571,,,,0.303,0.0,0.019,,,,,,,,,,,,,232.0,2122.0,0.072,0.008,152.0,0.005,0.0038,266.2,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-08,9.0,0.0,0.571,,,,0.303,0.0,0.019,,,,,,,,,,,,,244.0,2366.0,0.08,0.008,174.0,0.006,0.0033,304.7,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-09,9.0,0.0,0.429,,,,0.303,0.0,0.014,,,,,,,,,,,,,529.0,2895.0,0.098,0.018,244.0,0.008,0.0018,568.8,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-10,9.0,0.0,0.429,,,,0.303,0.0,0.014,,,,,,,,,,,,,630.0,3525.0,0.119,0.021,317.0,0.011,0.0014,738.9,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-04-11,9.0,0.0,0.0,,,,0.303,0.0,0.0,,,,,,,,,,,,,901.0,4426.0,0.149,0.03,415.0,0.014,0.0,,tests performed,,,,,,,,,,,,,,96.3,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
